user_id,touchpoint_id,touchpoint_time,channel,campaign,device_type,country,touchpoint_position,total_touchpoints,converted,conversion_id,revenue_gbp,media_cost_gbp,first_touch_credit,last_touch_credit,linear_credit,position_based_credit,time_decay_raw,time_decay_credit,first_touch_revenue,last_touch_revenue,linear_revenue,position_based_revenue,time_decay_revenue
USER-103701,TP-3701-3,2025-03-12 11:00:00,Paid Social,prospecting_social,Mobile,United Kingdom,3,6,1,ORD-203701,242.52,1.08,0.0,0.0,0.16666666666666666,0.05,0.125,0.06349206349206349,0.0,0.0,40.42,12.126000000000001,15.398095238095237
USER-103701,TP-3701-4,2025-03-14 11:00:00,Paid Social,lookalike_social,Mobile,United Kingdom,4,6,1,ORD-203701,242.52,0.99,0.0,0.0,0.16666666666666666,0.05,0.25,0.12698412698412698,0.0,0.0,40.42,12.126000000000001,30.796190476190475
USER-103701,TP-3701-5,2025-03-21 14:00:00,Organic Search,seo_category,Mobile,United Kingdom,5,6,1,ORD-203701,242.52,0.12,0.0,0.0,0.16666666666666666,0.05,0.5,0.25396825396825395,0.0,0.0,40.42,12.126000000000001,61.59238095238095
USER-103701,TP-3701-6,2025-03-21 15:00:00,Paid Social,lookalike_social,Mobile,United Kingdom,6,6,1,ORD-203701,242.52,1.13,0.0,1.0,0.16666666666666666,0.4,1.0,0.5079365079365079,0.0,242.52,40.42,97.00800000000001,123.1847619047619
USER-103705,TP-3705-1,2025-01-30 17:00:00,Paid Social,prospecting_social,Mobile,India,1,5,1,ORD-203705,29.32,0.84,1.0,0.0,0.2,0.4,0.0625,0.03225806451612903,29.32,0.0,5.864000000000001,11.728000000000002,0.9458064516129032
USER-103705,TP-3705-2,2025-02-05 19:00:00,Paid Search,brand_search,Mobile,India,2,5,1,ORD-203705,29.32,1.88,0.0,0.0,0.2,0.06666666666666667,0.125,0.06451612903225806,0.0,0.0,5.864000000000001,1.9546666666666666,1.8916129032258064
USER-103705,TP-3705-3,2025-02-11 16:00:00,Paid Search,shopping_ads,Mobile,India,3,5,1,ORD-203705,29.32,1.63,0.0,0.0,0.2,0.06666666666666667,0.25,0.12903225806451613,0.0,0.0,5.864000000000001,1.9546666666666666,3.783225806451613
USER-103705,TP-3705-4,2025-02-14 13:00:00,Display,display_retargeting,Mobile,India,4,5,1,ORD-203705,29.32,0.72,0.0,0.0,0.2,0.06666666666666667,0.5,0.25806451612903225,0.0,0.0,5.864000000000001,1.9546666666666666,7.566451612903226
USER-103705,TP-3705-5,2025-02-15 20:00:00,Organic Search,seo_blog,Mobile,India,5,5,1,ORD-203705,29.32,0.1,0.0,1.0,0.2,0.4,1.0,0.5161290322580645,0.0,29.32,5.864000000000001,11.728000000000002,15.132903225806452
USER-103706,TP-3706-1,2025-02-15 22:00:00,Paid Search,shopping_ads,Mobile,United Kingdom,1,3,1,ORD-203706,25.22,1.83,1.0,0.0,0.3333333333333333,0.4,0.25,0.14285714285714285,25.22,0.0,8.406666666666666,10.088000000000001,3.6028571428571423
USER-103706,TP-3706-2,2025-02-18 22:00:00,Organic Search,seo_product,Mobile,United Kingdom,2,3,1,ORD-203706,25.22,0.13,0.0,0.0,0.3333333333333333,0.2,0.5,0.2857142857142857,0.0,0.0,8.406666666666666,5.0440000000000005,7.205714285714285
USER-103706,TP-3706-3,2025-02-27 08:00:00,Direct,direct_none,Mobile,United Kingdom,3,3,1,ORD-203706,25.22,0.02,0.0,1.0,0.3333333333333333,0.4,1.0,0.5714285714285714,0.0,25.22,8.406666666666666,10.088000000000001,14.41142857142857
USER-103708,TP-3708-1,2025-02-12 10:00:00,Paid Search,shopping_ads,Mobile,United Kingdom,1,5,1,ORD-203708,172.93,1.81,1.0,0.0,0.2,0.4,0.0625,0.03225806451612903,172.93,0.0,34.586000000000006,69.17200000000001,5.578387096774193
USER-103708,TP-3708-2,2025-02-19 10:00:00,Direct,direct_none,Mobile,United Kingdom,2,5,1,ORD-203708,172.93,0.02,0.0,0.0,0.2,0.06666666666666667,0.125,0.06451612903225806,0.0,0.0,34.586000000000006,11.528666666666666,11.156774193548387
USER-103708,TP-3708-3,2025-02-24 18:00:00,Direct,direct_none,Mobile,United Kingdom,3,5,1,ORD-203708,172.93,0.02,0.0,0.0,0.2,0.06666666666666667,0.25,0.12903225806451613,0.0,0.0,34.586000000000006,11.528666666666666,22.313548387096773
USER-103708,TP-3708-4,2025-02-25 07:00:00,Referral,partner_referral,Mobile,United Kingdom,4,5,1,ORD-203708,172.93,0.07,0.0,0.0,0.2,0.06666666666666667,0.5,0.25806451612903225,0.0,0.0,34.586000000000006,11.528666666666666,44.62709677419355
USER-103708,TP-3708-5,2025-02-28 11:00:00,Display,display_prospecting,Mobile,United Kingdom,5,5,1,ORD-203708,172.93,0.49,0.0,1.0,0.2,0.4,1.0,0.5161290322580645,0.0,172.93,34.586000000000006,69.17200000000001,89.2541935483871
USER-103710,TP-3710-1,2025-02-13 21:00:00,Direct,direct_none,Mobile,United States,1,3,1,ORD-203710,285.75,0.02,1.0,0.0,0.3333333333333333,0.4,0.25,0.14285714285714285,285.75,0.0,95.25,114.30000000000001,40.82142857142857
USER-103710,TP-3710-2,2025-02-13 17:00:00,Paid Social,retargeting_social,Mobile,United States,2,3,1,ORD-203710,285.75,1.19,0.0,0.0,0.3333333333333333,0.2,0.5,0.2857142857142857,0.0,0.0,95.25,57.150000000000006,81.64285714285714
USER-103710,TP-3710-3,2025-02-26 21:00:00,Display,display_retargeting,Mobile,United States,3,3,1,ORD-203710,285.75,0.68,0.0,1.0,0.3333333333333333,0.4,1.0,0.5714285714285714,0.0,285.75,95.25,114.30000000000001,163.28571428571428
USER-103713,TP-3713-1,2025-02-01 19:00:00,Organic Search,seo_product,Mobile,United Kingdom,1,5,1,ORD-203713,259.19,0.15,1.0,0.0,0.2,0.4,0.0625,0.03225806451612903,259.19,0.0,51.838,103.676,8.360967741935484
USER-103713,TP-3713-2,2025-02-06 16:00:00,Email,newsletter,Mobile,United Kingdom,2,5,1,ORD-203713,259.19,0.05,0.0,0.0,0.2,0.06666666666666667,0.125,0.06451612903225806,0.0,0.0,51.838,17.279333333333334,16.72193548387097
USER-103713,TP-3713-3,2025-02-10 19:00:00,Paid Social,lookalike_social,Mobile,United Kingdom,3,5,1,ORD-203713,259.19,0.81,0.0,0.0,0.2,0.06666666666666667,0.25,0.12903225806451613,0.0,0.0,51.838,17.279333333333334,33.44387096774194
USER-103713,TP-3713-4,2025-02-13 08:00:00,Paid Social,retargeting_social,Mobile,United Kingdom,4,5,1,ORD-203713,259.19,1.05,0.0,0.0,0.2,0.06666666666666667,0.5,0.25806451612903225,0.0,0.0,51.838,17.279333333333334,66.88774193548387
USER-103713,TP-3713-5,2025-02-19 14:00:00,Paid Search,shopping_ads,Mobile,United Kingdom,5,5,1,ORD-203713,259.19,1.24,0.0,1.0,0.2,0.4,1.0,0.5161290322580645,0.0,259.19,51.838,103.676,133.77548387096775
USER-103716,TP-3716-1,2025-02-19 21:00:00,Paid Search,shopping_ads,Desktop,France,1,5,1,ORD-203716,86.41,1.64,1.0,0.0,0.2,0.4,0.0625,0.03225806451612903,86.41,0.0,17.282,34.564,2.7874193548387094
USER-103716,TP-3716-2,2025-02-19 22:00:00,Paid Search,brand_search,Desktop,France,2,5,1,ORD-203716,86.41,1.89,0.0,0.0,0.2,0.06666666666666667,0.125,0.06451612903225806,0.0,0.0,17.282,5.760666666666666,5.574838709677419
USER-103716,TP-3716-3,2025-02-23 18:00:00,Organic Search,seo_product,Desktop,France,3,5,1,ORD-203716,86.41,0.15,0.0,0.0,0.2,0.06666666666666667,0.25,0.12903225806451613,0.0,0.0,17.282,5.760666666666666,11.149677419354838
USER-103716,TP-3716-4,2025-02-24 12:00:00,Paid Search,shopping_ads,Desktop,France,4,5,1,ORD-203716,86.41,1.17,0.0,0.0,0.2,0.06666666666666667,0.5,0.25806451612903225,0.0,0.0,17.282,5.760666666666666,22.299354838709675
USER-103716,TP-3716-5,2025-03-07 08:00:00,Organic Search,seo_blog,Desktop,France,5,5,1,ORD-203716,86.41,0.16,0.0,1.0,0.2,0.4,1.0,0.5161290322580645,0.0,86.41,17.282,34.564,44.59870967741935
USER-103718,TP-3718-1,2025-03-22 10:00:00,Display,display_retargeting,Desktop,United Kingdom,1,2,1,ORD-203718,154.27,0.59,1.0,0.0,0.5,0.4,0.5,0.3333333333333333,154.27,0.0,77.135,61.708000000000006,51.42333333333333
USER-103718,TP-3718-2,2025-04-01 21:00:00,Organic Search,seo_category,Desktop,United Kingdom,2,2,1,ORD-203718,154.27,0.1,0.0,1.0,0.5,0.4,1.0,0.6666666666666666,0.0,154.27,77.135,61.708000000000006,102.84666666666666
USER-103719,TP-3719-1,2025-02-21 08:00:00,Direct,direct_none,Mobile,United Kingdom,1,4,1,ORD-203719,33.04,0.02,1.0,0.0,0.25,0.4,0.125,0.06666666666666667,33.04,0.0,8.26,13.216000000000001,2.2026666666666666
USER-103719,TP-3719-2,2025-02-22 12:00:00,Display,display_prospecting,Mobile,United Kingdom,2,4,1,ORD-203719,33.04,0.42,0.0,0.0,0.25,0.1,0.25,0.13333333333333333,0.0,0.0,8.26,3.3040000000000003,4.405333333333333
USER-103719,TP-3719-3,2025-02-25 21:00:00,Organic Search,seo_category,Mobile,United Kingdom,3,4,1,ORD-203719,33.04,0.12,0.0,0.0,0.25,0.1,0.5,0.26666666666666666,0.0,0.0,8.26,3.3040000000000003,8.810666666666666
USER-103719,TP-3719-4,2025-02-28 17:00:00,Display,display_prospecting,Mobile,United Kingdom,4,4,1,ORD-203719,33.04,0.5,0.0,1.0,0.25,0.4,1.0,0.5333333333333333,0.0,33.04,8.26,13.216000000000001,17.621333333333332
USER-103720,TP-3720-1,2025-02-05 21:00:00,Email,newsletter,Desktop,France,1,5,1,ORD-203720,97.73,0.05,1.0,0.0,0.2,0.4,0.0625,0.03225806451612903,97.73,0.0,19.546000000000003,39.092000000000006,3.1525806451612906
USER-103720,TP-3720-2,2025-02-07 09:00:00,Email,basket_recovery,Desktop,France,2,5,1,ORD-203720,97.73,0.03,0.0,0.0,0.2,0.06666666666666667,0.125,0.06451612903225806,0.0,0.0,19.546000000000003,6.515333333333333,6.305161290322581
USER-103720,TP-3720-3,2025-02-14 16:00:00,Display,display_retargeting,Desktop,France,3,5,1,ORD-203720,97.73,0.54,0.0,0.0,0.2,0.06666666666666667,0.25,0.12903225806451613,0.0,0.0,19.546000000000003,6.515333333333333,12.610322580645162
USER-103720,TP-3720-4,2025-02-15 16:00:00,Display,display_prospecting,Desktop,France,4,5,1,ORD-203720,97.73,0.48,0.0,0.0,0.2,0.06666666666666667,0.5,0.25806451612903225,0.0,0.0,19.546000000000003,6.515333333333333,25.220645161290324
USER-103720,TP-3720-5,2025-02-15 14:00:00,Organic Search,seo_blog,Desktop,France,5,5,1,ORD-203720,97.73,0.1,0.0,1.0,0.2,0.4,1.0,0.5161290322580645,0.0,97.73,19.546000000000003,39.092000000000006,50.44129032258065
USER-103725,TP-3725-1,2025-03-10 16:00:00,Organic Search,seo_blog,Desktop,United Kingdom,1,1,1,ORD-203725,56.9,0.15,1.0,1.0,1.0,1.0,1.0,1.0,56.9,56.9,56.9,56.9,56.9
USER-103742,TP-3742-1,2025-02-02 14:00:00,Email,basket_recovery,Mobile,United Kingdom,1,5,1,ORD-203742,117.45,0.03,1.0,0.0,0.2,0.4,0.0625,0.03225806451612903,117.45,0.0,23.490000000000002,46.980000000000004,3.7887096774193547
USER-103742,TP-3742-2,2025-02-03 15:00:00,Organic Search,seo_category,Mobile,United Kingdom,2,5,1,ORD-203742,117.45,0.12,0.0,0.0,0.2,0.06666666666666667,0.125,0.06451612903225806,0.0,0.0,23.490000000000002,7.83,7.577419354838709
USER-103742,TP-3742-3,2025-02-06 10:00:00,Email,basket_recovery,Mobile,United Kingdom,3,5,1,ORD-203742,117.45,0.05,0.0,0.0,0.2,0.06666666666666667,0.25,0.12903225806451613,0.0,0.0,23.490000000000002,7.83,15.154838709677419
USER-103742,TP-3742-4,2025-02-09 17:00:00,Organic Search,seo_product,Mobile,United Kingdom,4,5,1,ORD-203742,117.45,0.1,0.0,0.0,0.2,0.06666666666666667,0.5,0.25806451612903225,0.0,0.0,23.490000000000002,7.83,30.309677419354838
USER-103742,TP-3742-5,2025-02-11 08:00:00,Paid Social,retargeting_social,Mobile,United Kingdom,5,5,1,ORD-203742,117.45,0.8,0.0,1.0,0.2,0.4,1.0,0.5161290322580645,0.0,117.45,23.490000000000002,46.980000000000004,60.619354838709675
USER-103754,TP-3754-1,2025-01-03 19:00:00,Paid Social,retargeting_social,Desktop,United Kingdom,1,7,1,ORD-203754,55.55,0.78,1.0,0.0,0.14285714285714285,0.4,0.015625,0.007874015748031496,55.55,0.0,7.935714285714285,22.22,0.43740157480314956
USER-103754,TP-3754-2,2025-01-08 11:00:00,Direct,direct_none,Desktop,United Kingdom,2,7,1,ORD-203754,55.55,0.02,0.0,0.0,0.14285714285714285,0.04,0.03125,0.015748031496062992,0.0,0.0,7.935714285714285,2.222,0.8748031496062991
USER-103754,TP-3754-3,2025-01-11 14:00:00,Paid Search,nonbrand_search,Desktop,United Kingdom,3,7,1,ORD-203754,55.55,1.11,0.0,0.0,0.14285714285714285,0.04,0.0625,0.031496062992125984,0.0,0.0,7.935714285714285,2.222,1.7496062992125982
USER-103754,TP-3754-4,2025-01-14 09:00:00,Direct,direct_none,Desktop,United Kingdom,4,7,1,ORD-203754,55.55,0.02,0.0,0.0,0.14285714285714285,0.04,0.125,0.06299212598425197,0.0,0.0,7.935714285714285,2.222,3.4992125984251965
USER-103754,TP-3754-5,2025-01-16 17:00:00,Direct,direct_none,Desktop,United Kingdom,5,7,1,ORD-203754,55.55,0.02,0.0,0.0,0.14285714285714285,0.04,0.25,0.12598425196850394,0.0,0.0,7.935714285714285,2.222,6.998425196850393
USER-103754,TP-3754-6,2025-01-20 14:00:00,Organic Search,seo_blog,Desktop,United Kingdom,6,7,1,ORD-203754,55.55,0.14,0.0,0.0,0.14285714285714285,0.04,0.5,0.25196850393700787,0.0,0.0,7.935714285714285,2.222,13.996850393700786
USER-103754,TP-3754-7,2025-01-21 17:00:00,Organic Search,seo_category,Desktop,United Kingdom,7,7,1,ORD-203754,55.55,0.14,0.0,1.0,0.14285714285714285,0.4,1.0,0.5039370078740157,0.0,55.55,7.935714285714285,22.22,27.993700787401572
USER-103755,TP-3755-1,2025-02-26 17:00:00,Display,display_retargeting,Mobile,United Kingdom,1,3,1,ORD-203755,148.61,0.48,1.0,0.0,0.3333333333333333,0.4,0.25,0.14285714285714285,148.61,0.0,49.53666666666667,59.44400000000001,21.23
USER-103755,TP-3755-2,2025-03-01 20:00:00,Referral,blog_referral,Mobile,United Kingdom,2,3,1,ORD-203755,148.61,0.07,0.0,0.0,0.3333333333333333,0.2,0.5,0.2857142857142857,0.0,0.0,49.53666666666667,29.722000000000005,42.46
USER-103755,TP-3755-3,2025-03-02 19:00:00,Direct,direct_none,Mobile,United Kingdom,3,3,1,ORD-203755,148.61,0.02,0.0,1.0,0.3333333333333333,0.4,1.0,0.5714285714285714,0.0,148.61,49.53666666666667,59.44400000000001,84.92
USER-103762,TP-3762-1,2025-03-10 13:00:00,Organic Search,seo_product,Mobile,Germany,1,5,1,ORD-203762,75.92,0.12,1.0,0.0,0.2,0.4,0.0625,0.03225806451612903,75.92,0.0,15.184000000000001,30.368000000000002,2.4490322580645163
USER-103762,TP-3762-2,2025-03-15 20:00:00,Organic Search,seo_category,Mobile,Germany,2,5,1,ORD-203762,75.92,0.11,0.0,0.0,0.2,0.06666666666666667,0.125,0.06451612903225806,0.0,0.0,15.184000000000001,5.061333333333334,4.898064516129033
USER-103762,TP-3762-3,2025-03-18 13:00:00,Direct,direct_none,Mobile,Germany,3,5,1,ORD-203762,75.92,0.02,0.0,0.0,0.2,0.06666666666666667,0.25,0.12903225806451613,0.0,0.0,15.184000000000001,5.061333333333334,9.796129032258065
USER-103762,TP-3762-4,2025-03-20 09:00:00,Paid Search,brand_search,Mobile,Germany,4,5,1,ORD-203762,75.92,1.94,0.0,0.0,0.2,0.06666666666666667,0.5,0.25806451612903225,0.0,0.0,15.184000000000001,5.061333333333334,19.59225806451613
USER-103762,TP-3762-5,2025-03-21 22:00:00,Paid Search,nonbrand_search,Mobile,Germany,5,5,1,ORD-203762,75.92,1.88,0.0,1.0,0.2,0.4,1.0,0.5161290322580645,0.0,75.92,15.184000000000001,30.368000000000002,39.18451612903226
USER-103763,TP-3763-1,2025-03-03 14:00:00,Organic Search,seo_product,Mobile,Germany,1,2,1,ORD-203763,94.29,0.1,1.0,0.0,0.5,0.4,0.5,0.3333333333333333,94.29,0.0,47.145,37.716,31.43
USER-103763,TP-3763-2,2025-03-16 11:00:00,Email,newsletter,Mobile,Germany,2,2,1,ORD-203763,94.29,0.04,0.0,1.0,0.5,0.4,1.0,0.6666666666666666,0.0,94.29,47.145,37.716,62.86
USER-103769,TP-3769-1,2025-03-16 08:00:00,Paid Social,prospecting_social,Mobile,United Kingdom,1,3,1,ORD-203769,21.89,1.2,1.0,0.0,0.3333333333333333,0.4,0.25,0.14285714285714285,21.89,0.0,7.296666666666667,8.756,3.1271428571428572
USER-103769,TP-3769-2,2025-03-18 20:00:00,Affiliate,voucher_partner,Mobile,United Kingdom,2,3,1,ORD-203769,21.89,1.06,0.0,0.0,0.3333333333333333,0.2,0.5,0.2857142857142857,0.0,0.0,7.296666666666667,4.378,6.2542857142857144
USER-103769,TP-3769-3,2025-03-18 10:00:00,Organic Search,seo_blog,Mobile,United Kingdom,3,3,1,ORD-203769,21.89,0.13,0.0,1.0,0.3333333333333333,0.4,1.0,0.5714285714285714,0.0,21.89,7.296666666666667,8.756,12.508571428571429
USER-103775,TP-3775-1,2025-02-19 15:00:00,Paid Social,prospecting_social,Mobile,United Kingdom,1,6,1,ORD-203775,142.39,1.19,1.0,0.0,0.16666666666666666,0.4,0.03125,0.015873015873015872,142.39,0.0,23.731666666666662,56.955999999999996,2.26015873015873
USER-103775,TP-3775-2,2025-02-21 07:00:00,Paid Social,prospecting_social,Mobile,United Kingdom,2,6,1,ORD-203775,142.39,0.98,0.0,0.0,0.16666666666666666,0.05,0.0625,0.031746031746031744,0.0,0.0,23.731666666666662,7.1194999999999995,4.52031746031746
USER-103775,TP-3775-3,2025-02-24 07:00:00,Referral,community_referral,Mobile,United Kingdom,3,6,1,ORD-203775,142.39,0.08,0.0,0.0,0.16666666666666666,0.05,0.125,0.06349206349206349,0.0,0.0,23.731666666666662,7.1194999999999995,9.04063492063492
USER-103775,TP-3775-4,2025-02-26 16:00:00,Organic Search,seo_category,Mobile,United Kingdom,4,6,1,ORD-203775,142.39,0.14,0.0,0.0,0.16666666666666666,0.05,0.25,0.12698412698412698,0.0,0.0,23.731666666666662,7.1194999999999995,18.08126984126984
USER-103775,TP-3775-5,2025-03-03 15:00:00,Paid Search,brand_search,Mobile,United Kingdom,5,6,1,ORD-203775,142.39,1.35,0.0,0.0,0.16666666666666666,0.05,0.5,0.25396825396825395,0.0,0.0,23.731666666666662,7.1194999999999995,36.16253968253968
USER-103775,TP-3775-6,2025-03-04 12:00:00,Display,display_retargeting,Mobile,United Kingdom,6,6,1,ORD-203775,142.39,0.5,0.0,1.0,0.16666666666666666,0.4,1.0,0.5079365079365079,0.0,142.39,23.731666666666662,56.955999999999996,72.32507936507936
USER-103776,TP-3776-1,2025-01-28 20:00:00,Paid Search,nonbrand_search,Tablet,United Kingdom,1,5,1,ORD-203776,43.57,1.3,1.0,0.0,0.2,0.4,0.0625,0.03225806451612903,43.57,0.0,8.714,17.428,1.405483870967742
USER-103776,TP-3776-2,2025-01-29 14:00:00,Affiliate,content_partner,Tablet,United Kingdom,2,5,1,ORD-203776,43.57,1.02,0.0,0.0,0.2,0.06666666666666667,0.125,0.06451612903225806,0.0,0.0,8.714,2.9046666666666665,2.810967741935484
USER-103776,TP-3776-3,2025-01-29 17:00:00,Organic Search,seo_category,Tablet,United Kingdom,3,5,1,ORD-203776,43.57,0.13,0.0,0.0,0.2,0.06666666666666667,0.25,0.12903225806451613,0.0,0.0,8.714,2.9046666666666665,5.621935483870968
USER-103776,TP-3776-4,2025-01-30 22:00:00,Affiliate,content_partner,Tablet,United Kingdom,4,5,1,ORD-203776,43.57,0.86,0.0,0.0,0.2,0.06666666666666667,0.5,0.25806451612903225,0.0,0.0,8.714,2.9046666666666665,11.243870967741936
USER-103776,TP-3776-5,2025-02-01 08:00:00,Organic Search,seo_blog,Tablet,United Kingdom,5,5,1,ORD-203776,43.57,0.11,0.0,1.0,0.2,0.4,1.0,0.5161290322580645,0.0,43.57,8.714,17.428,22.48774193548387
USER-103779,TP-3779-1,2025-02-10 20:00:00,Paid Social,lookalike_social,Mobile,India,1,3,1,ORD-203779,29.21,1.02,1.0,0.0,0.3333333333333333,0.4,0.25,0.14285714285714285,29.21,0.0,9.736666666666666,11.684000000000001,4.172857142857143
USER-103779,TP-3779-2,2025-02-15 17:00:00,Organic Search,seo_blog,Mobile,India,2,3,1,ORD-203779,29.21,0.11,0.0,0.0,0.3333333333333333,0.2,0.5,0.2857142857142857,0.0,0.0,9.736666666666666,5.8420000000000005,8.345714285714285
USER-103779,TP-3779-3,2025-02-20 08:00:00,Paid Search,shopping_ads,Mobile,India,3,3,1,ORD-203779,29.21,1.41,0.0,1.0,0.3333333333333333,0.4,1.0,0.5714285714285714,0.0,29.21,9.736666666666666,11.684000000000001,16.69142857142857
USER-103781,TP-3781-1,2025-02-19 13:00:00,Direct,direct_none,Tablet,United Kingdom,1,1,1,ORD-203781,102.44,0.02,1.0,1.0,1.0,1.0,1.0,1.0,102.44,102.44,102.44,102.44,102.44
USER-103783,TP-3783-1,2025-02-03 22:00:00,Display,display_retargeting,Mobile,India,1,4,1,ORD-203783,47.37,0.41,1.0,0.0,0.25,0.4,0.125,0.06666666666666667,47.37,0.0,11.8425,18.948,3.158
USER-103783,TP-3783-2,2025-02-05 20:00:00,Paid Social,lookalike_social,Mobile,India,2,4,1,ORD-203783,47.37,0.72,0.0,0.0,0.25,0.1,0.25,0.13333333333333333,0.0,0.0,11.8425,4.737,6.316
USER-103783,TP-3783-3,2025-02-15 15:00:00,Paid Search,shopping_ads,Mobile,India,3,4,1,ORD-203783,47.37,1.58,0.0,0.0,0.25,0.1,0.5,0.26666666666666666,0.0,0.0,11.8425,4.737,12.632
USER-103783,TP-3783-4,2025-02-21 20:00:00,Paid Search,nonbrand_search,Mobile,India,4,4,1,ORD-203783,47.37,1.13,0.0,1.0,0.25,0.4,1.0,0.5333333333333333,0.0,47.37,11.8425,18.948,25.264
USER-103786,TP-3786-1,2025-02-06 10:00:00,Paid Social,prospecting_social,Mobile,France,1,5,1,ORD-203786,99.28,0.92,1.0,0.0,0.2,0.4,0.0625,0.03225806451612903,99.28,0.0,19.856,39.712,3.2025806451612904
USER-103786,TP-3786-2,2025-02-10 11:00:00,Affiliate,voucher_partner,Mobile,France,2,5,1,ORD-203786,99.28,1.45,0.0,0.0,0.2,0.06666666666666667,0.125,0.06451612903225806,0.0,0.0,19.856,6.618666666666667,6.405161290322581
USER-103786,TP-3786-3,2025-02-13 12:00:00,Paid Search,nonbrand_search,Mobile,France,3,5,1,ORD-203786,99.28,1.18,0.0,0.0,0.2,0.06666666666666667,0.25,0.12903225806451613,0.0,0.0,19.856,6.618666666666667,12.810322580645161
USER-103786,TP-3786-4,2025-02-22 12:00:00,Organic Search,seo_product,Mobile,France,4,5,1,ORD-203786,99.28,0.11,0.0,0.0,0.2,0.06666666666666667,0.5,0.25806451612903225,0.0,0.0,19.856,6.618666666666667,25.620645161290323
USER-103786,TP-3786-5,2025-02-24 16:00:00,Paid Search,nonbrand_search,Mobile,France,5,5,1,ORD-203786,99.28,1.35,0.0,1.0,0.2,0.4,1.0,0.5161290322580645,0.0,99.28,19.856,39.712,51.241290322580646
USER-103802,TP-3802-1,2025-02-21 19:00:00,Email,basket_recovery,Mobile,India,1,6,1,ORD-203802,195.61,0.05,1.0,0.0,0.16666666666666666,0.4,0.03125,0.015873015873015872,195.61,0.0,32.60166666666667,78.24400000000001,3.104920634920635
USER-103802,TP-3802-2,2025-02-21 18:00:00,Paid Search,brand_search,Mobile,India,2,6,1,ORD-203802,195.61,1.71,0.0,0.0,0.16666666666666666,0.05,0.0625,0.031746031746031744,0.0,0.0,32.60166666666667,9.780500000000002,6.20984126984127
USER-103802,TP-3802-3,2025-02-24 16:00:00,Organic Search,seo_blog,Mobile,India,3,6,1,ORD-203802,195.61,0.12,0.0,0.0,0.16666666666666666,0.05,0.125,0.06349206349206349,0.0,0.0,32.60166666666667,9.780500000000002,12.41968253968254
USER-103802,TP-3802-4,2025-02-24 21:00:00,Display,display_prospecting,Mobile,India,4,6,1,ORD-203802,195.61,0.53,0.0,0.0,0.16666666666666666,0.05,0.25,0.12698412698412698,0.0,0.0,32.60166666666667,9.780500000000002,24.83936507936508
USER-103802,TP-3802-5,2025-02-24 13:00:00,Organic Search,seo_category,Mobile,India,5,6,1,ORD-203802,195.61,0.13,0.0,0.0,0.16666666666666666,0.05,0.5,0.25396825396825395,0.0,0.0,32.60166666666667,9.780500000000002,49.67873015873016
USER-103802,TP-3802-6,2025-02-27 18:00:00,Paid Search,shopping_ads,Mobile,India,6,6,1,ORD-203802,195.61,1.52,0.0,1.0,0.16666666666666666,0.4,1.0,0.5079365079365079,0.0,195.61,32.60166666666667,78.24400000000001,99.35746031746032
USER-103804,TP-3804-1,2025-03-17 20:00:00,Direct,direct_none,Mobile,United Kingdom,1,2,1,ORD-203804,42.03,0.02,1.0,0.0,0.5,0.4,0.5,0.3333333333333333,42.03,0.0,21.015,16.812,14.01
USER-103804,TP-3804-2,2025-03-31 16:00:00,Display,display_retargeting,Mobile,United Kingdom,2,2,1,ORD-203804,42.03,0.44,0.0,1.0,0.5,0.4,1.0,0.6666666666666666,0.0,42.03,21.015,16.812,28.02
USER-103805,TP-3805-1,2025-02-24 20:00:00,Direct,direct_none,Desktop,United Kingdom,1,2,1,ORD-203805,54.25,0.02,1.0,0.0,0.5,0.4,0.5,0.3333333333333333,54.25,0.0,27.125,21.700000000000003,18.083333333333332
USER-103805,TP-3805-2,2025-02-24 19:00:00,Direct,direct_none,Desktop,United Kingdom,2,2,1,ORD-203805,54.25,0.02,0.0,1.0,0.5,0.4,1.0,0.6666666666666666,0.0,54.25,27.125,21.700000000000003,36.166666666666664
USER-103809,TP-3809-1,2025-01-04 12:00:00,Display,display_retargeting,Mobile,United Kingdom,1,3,1,ORD-203809,49.76,0.5,1.0,0.0,0.3333333333333333,0.4,0.25,0.14285714285714285,49.76,0.0,16.586666666666666,19.904,7.108571428571428
USER-103809,TP-3809-2,2025-01-06 12:00:00,Paid Social,retargeting_social,Mobile,United Kingdom,2,3,1,ORD-203809,49.76,1.07,0.0,0.0,0.3333333333333333,0.2,0.5,0.2857142857142857,0.0,0.0,16.586666666666666,9.952,14.217142857142855
USER-103809,TP-3809-3,2025-01-08 18:00:00,Email,loyalty_email,Mobile,United Kingdom,3,3,1,ORD-203809,49.76,0.04,0.0,1.0,0.3333333333333333,0.4,1.0,0.5714285714285714,0.0,49.76,16.586666666666666,19.904,28.43428571428571
USER-103813,TP-3813-1,2025-03-14 21:00:00,Organic Search,seo_blog,Mobile,Canada,1,4,1,ORD-203813,57.25,0.15,1.0,0.0,0.25,0.4,0.125,0.06666666666666667,57.25,0.0,14.3125,22.900000000000002,3.8166666666666664
USER-103813,TP-3813-2,2025-03-16 08:00:00,Referral,community_referral,Mobile,Canada,2,4,1,ORD-203813,57.25,0.09,0.0,0.0,0.25,0.1,0.25,0.13333333333333333,0.0,0.0,14.3125,5.7250000000000005,7.633333333333333
