user_id,touchpoint_id,touchpoint_time,channel,campaign,device_type,country,touchpoint_position,total_touchpoints,converted,conversion_id,revenue_gbp,media_cost_gbp
USER-104516,TP-4516-3,2025-03-07 13:00:00,Display,display_retargeting,Desktop,United Kingdom,3,6,0,,0.0,0.72
USER-104516,TP-4516-4,2025-03-08 11:00:00,Paid Social,prospecting_social,Desktop,United Kingdom,4,6,0,,0.0,0.8
USER-104516,TP-4516-5,2025-03-13 18:00:00,Organic Search,seo_category,Desktop,United Kingdom,5,6,0,,0.0,0.12
USER-104516,TP-4516-6,2025-03-19 08:00:00,Direct,direct_none,Desktop,United Kingdom,6,6,0,,0.0,0.03
USER-104517,TP-4517-1,2025-03-15 13:00:00,Organic Search,seo_blog,Desktop,United Kingdom,1,4,0,,0.0,0.15
USER-104517,TP-4517-2,2025-03-24 09:00:00,Paid Search,nonbrand_search,Desktop,United Kingdom,2,4,0,,0.0,1.29
USER-104517,TP-4517-3,2025-04-01 08:00:00,Direct,direct_none,Desktop,United Kingdom,3,4,0,,0.0,0.02
USER-104517,TP-4517-4,2025-04-01 16:00:00,Paid Social,retargeting_social,Desktop,United Kingdom,4,4,0,,0.0,0.93
USER-104518,TP-4518-1,2025-01-13 13:00:00,Organic Search,seo_blog,Mobile,United Kingdom,1,3,0,,0.0,0.11
USER-104518,TP-4518-2,2025-01-14 17:00:00,Referral,blog_referral,Mobile,United Kingdom,2,3,0,,0.0,0.08
USER-104518,TP-4518-3,2025-01-16 09:00:00,Organic Search,seo_product,Mobile,United Kingdom,3,3,0,,0.0,0.14
USER-104519,TP-4519-1,2025-03-11 20:00:00,Paid Search,brand_search,Mobile,United Kingdom,1,3,0,,0.0,1.48
USER-104519,TP-4519-2,2025-03-17 22:00:00,Paid Social,lookalike_social,Mobile,United Kingdom,2,3,0,,0.0,0.82
USER-104519,TP-4519-3,2025-03-22 20:00:00,Organic Search,seo_blog,Mobile,United Kingdom,3,3,0,,0.0,0.16
USER-104520,TP-4520-1,2025-03-09 11:00:00,Display,display_retargeting,Mobile,India,1,6,0,,0.0,0.47
USER-104520,TP-4520-2,2025-03-15 18:00:00,Paid Search,nonbrand_search,Mobile,India,2,6,0,,0.0,1.73
USER-104520,TP-4520-3,2025-03-19 17:00:00,Paid Search,brand_search,Mobile,India,3,6,0,,0.0,1.39
USER-104520,TP-4520-4,2025-03-21 10:00:00,Paid Social,prospecting_social,Mobile,India,4,6,0,,0.0,0.83
USER-104520,TP-4520-5,2025-03-22 09:00:00,Organic Search,seo_product,Mobile,India,5,6,0,,0.0,0.1
USER-104520,TP-4520-6,2025-03-24 16:00:00,Paid Search,shopping_ads,Mobile,India,6,6,0,,0.0,1.16
USER-104521,TP-4521-1,2025-01-24 11:00:00,Direct,direct_none,Mobile,United States,1,1,0,,0.0,0.02
USER-104522,TP-4522-1,2025-03-06 07:00:00,Direct,direct_none,Desktop,United Kingdom,1,4,0,,0.0,0.02
USER-104522,TP-4522-2,2025-03-09 17:00:00,Direct,direct_none,Desktop,United Kingdom,2,4,0,,0.0,0.02
USER-104522,TP-4522-3,2025-03-11 12:00:00,Paid Social,retargeting_social,Desktop,United Kingdom,3,4,0,,0.0,1.04
USER-104522,TP-4522-4,2025-03-13 14:00:00,Paid Search,shopping_ads,Desktop,United Kingdom,4,4,0,,0.0,1.71
USER-104523,TP-4523-1,2025-01-01 17:00:00,Paid Social,lookalike_social,Desktop,India,1,7,0,,0.0,0.86
USER-104523,TP-4523-2,2025-01-06 07:00:00,Paid Social,retargeting_social,Desktop,India,2,7,0,,0.0,1.23
USER-104523,TP-4523-3,2025-01-07 20:00:00,Affiliate,voucher_partner,Desktop,India,3,7,0,,0.0,1.1
USER-104523,TP-4523-4,2025-01-07 21:00:00,Paid Search,shopping_ads,Desktop,India,4,7,0,,0.0,1.86
USER-104523,TP-4523-5,2025-01-08 08:00:00,Paid Social,lookalike_social,Desktop,India,5,7,0,,0.0,0.76
USER-104523,TP-4523-6,2025-01-12 08:00:00,Email,basket_recovery,Desktop,India,6,7,0,,0.0,0.03
USER-104523,TP-4523-7,2025-01-18 20:00:00,Paid Social,retargeting_social,Desktop,India,7,7,0,,0.0,1.15
USER-104524,TP-4524-1,2025-01-27 15:00:00,Organic Search,seo_product,Mobile,United Kingdom,1,7,0,,0.0,0.13
USER-104524,TP-4524-2,2025-01-28 09:00:00,Referral,community_referral,Mobile,United Kingdom,2,7,0,,0.0,0.08
USER-104524,TP-4524-3,2025-02-02 21:00:00,Organic Search,seo_category,Mobile,United Kingdom,3,7,0,,0.0,0.16
USER-104524,TP-4524-4,2025-02-03 20:00:00,Display,display_prospecting,Mobile,United Kingdom,4,7,0,,0.0,0.66
USER-104524,TP-4524-5,2025-02-04 20:00:00,Paid Search,nonbrand_search,Mobile,United Kingdom,5,7,0,,0.0,1.24
USER-104524,TP-4524-6,2025-02-04 14:00:00,Paid Search,nonbrand_search,Mobile,United Kingdom,6,7,0,,0.0,1.31
USER-104524,TP-4524-7,2025-02-12 12:00:00,Direct,direct_none,Mobile,United Kingdom,7,7,0,,0.0,0.02
USER-104525,TP-4525-1,2025-02-02 13:00:00,Organic Search,seo_blog,Mobile,Australia,1,1,0,,0.0,0.12
USER-104526,TP-4526-1,2025-03-19 10:00:00,Affiliate,cashback_partner,Desktop,United Kingdom,1,2,0,,0.0,1.22
USER-104526,TP-4526-2,2025-03-24 20:00:00,Paid Search,brand_search,Desktop,United Kingdom,2,2,0,,0.0,1.86
USER-104527,TP-4527-1,2025-01-10 19:00:00,Paid Social,retargeting_social,Mobile,United Kingdom,1,5,0,,0.0,1.16
USER-104527,TP-4527-2,2025-01-11 07:00:00,Paid Search,nonbrand_search,Mobile,United Kingdom,2,5,0,,0.0,1.57
USER-104527,TP-4527-3,2025-01-20 21:00:00,Direct,direct_none,Mobile,United Kingdom,3,5,0,,0.0,0.02
USER-104527,TP-4527-4,2025-01-26 09:00:00,Display,display_retargeting,Mobile,United Kingdom,4,5,0,,0.0,0.69
USER-104527,TP-4527-5,2025-01-30 08:00:00,Paid Search,brand_search,Mobile,United Kingdom,5,5,0,,0.0,1.29
USER-104528,TP-4528-1,2025-01-09 10:00:00,Direct,direct_none,Mobile,Canada,1,6,0,,0.0,0.02
USER-104528,TP-4528-2,2025-01-10 18:00:00,Referral,community_referral,Mobile,Canada,2,6,0,,0.0,0.09
USER-104528,TP-4528-3,2025-01-18 15:00:00,Direct,direct_none,Mobile,Canada,3,6,0,,0.0,0.02
USER-104528,TP-4528-4,2025-01-20 18:00:00,Paid Social,lookalike_social,Mobile,Canada,4,6,0,,0.0,0.78
USER-104528,TP-4528-5,2025-01-21 20:00:00,Direct,direct_none,Mobile,Canada,5,6,0,,0.0,0.02
USER-104528,TP-4528-6,2025-01-23 11:00:00,Referral,partner_referral,Mobile,Canada,6,6,0,,0.0,0.07
USER-104529,TP-4529-1,2025-01-09 08:00:00,Display,display_prospecting,Desktop,United States,1,1,0,,0.0,0.74
USER-104530,TP-4530-1,2025-01-19 12:00:00,Direct,direct_none,Mobile,India,1,2,0,,0.0,0.02
USER-104530,TP-4530-2,2025-01-23 22:00:00,Paid Social,lookalike_social,Mobile,India,2,2,0,,0.0,0.99
USER-104531,TP-4531-1,2025-03-09 20:00:00,Organic Search,seo_product,Mobile,India,1,2,0,,0.0,0.13
USER-104531,TP-4531-2,2025-03-25 18:00:00,Organic Search,seo_blog,Mobile,India,2,2,0,,0.0,0.14
USER-104532,TP-4532-1,2025-01-29 19:00:00,Affiliate,cashback_partner,Mobile,United States,1,1,0,,0.0,1.07
USER-104533,TP-4533-1,2025-01-14 20:00:00,Organic Search,seo_blog,Desktop,United Kingdom,1,7,1,ORD-204533,239.88,0.1
USER-104533,TP-4533-2,2025-01-18 11:00:00,Organic Search,seo_product,Desktop,United Kingdom,2,7,1,ORD-204533,239.88,0.09
USER-104533,TP-4533-3,2025-01-18 11:00:00,Display,display_retargeting,Desktop,United Kingdom,3,7,1,ORD-204533,239.88,0.53
USER-104533,TP-4533-4,2025-01-18 22:00:00,Organic Search,seo_category,Desktop,United Kingdom,4,7,1,ORD-204533,239.88,0.12
USER-104533,TP-4533-5,2025-01-19 22:00:00,Organic Search,seo_category,Desktop,United Kingdom,5,7,1,ORD-204533,239.88,0.16
USER-104533,TP-4533-6,2025-01-23 11:00:00,Organic Search,seo_blog,Desktop,United Kingdom,6,7,1,ORD-204533,239.88,0.1
USER-104533,TP-4533-7,2025-01-27 18:00:00,Affiliate,content_partner,Desktop,United Kingdom,7,7,1,ORD-204533,239.88,1.26
USER-104534,TP-4534-1,2025-03-03 21:00:00,Direct,direct_none,Mobile,Canada,1,4,0,,0.0,0.02
USER-104534,TP-4534-2,2025-03-07 07:00:00,Direct,direct_none,Mobile,Canada,2,4,0,,0.0,0.02
USER-104534,TP-4534-3,2025-03-08 11:00:00,Affiliate,content_partner,Mobile,Canada,3,4,0,,0.0,1.41
USER-104534,TP-4534-4,2025-03-11 12:00:00,Paid Social,lookalike_social,Mobile,Canada,4,4,0,,0.0,0.97
USER-104535,TP-4535-1,2025-01-12 12:00:00,Paid Search,shopping_ads,Mobile,United States,1,6,1,ORD-204535,139.77,1.31
USER-104535,TP-4535-2,2025-01-14 09:00:00,Direct,direct_none,Mobile,United States,2,6,1,ORD-204535,139.77,0.02
USER-104535,TP-4535-3,2025-01-19 12:00:00,Paid Search,shopping_ads,Mobile,United States,3,6,1,ORD-204535,139.77,1.24
USER-104535,TP-4535-4,2025-01-22 13:00:00,Display,display_retargeting,Mobile,United States,4,6,1,ORD-204535,139.77,0.44
USER-104535,TP-4535-5,2025-01-25 13:00:00,Direct,direct_none,Mobile,United States,5,6,1,ORD-204535,139.77,0.02
USER-104535,TP-4535-6,2025-01-25 20:00:00,Referral,community_referral,Mobile,United States,6,6,1,ORD-204535,139.77,0.1
USER-104536,TP-4536-1,2025-02-05 15:00:00,Paid Search,shopping_ads,Mobile,United Kingdom,1,4,1,ORD-204536,183.87,1.78
USER-104536,TP-4536-2,2025-02-15 14:00:00,Organic Search,seo_category,Mobile,United Kingdom,2,4,1,ORD-204536,183.87,0.12
USER-104536,TP-4536-3,2025-02-19 21:00:00,Direct,direct_none,Mobile,United Kingdom,3,4,1,ORD-204536,183.87,0.03
USER-104536,TP-4536-4,2025-02-21 17:00:00,Paid Social,lookalike_social,Mobile,United Kingdom,4,4,1,ORD-204536,183.87,0.98
USER-104537,TP-4537-1,2025-02-14 11:00:00,Organic Search,seo_category,Mobile,United Kingdom,1,1,0,,0.0,0.1
USER-104538,TP-4538-1,2025-02-12 16:00:00,Paid Social,prospecting_social,Desktop,Germany,1,4,0,,0.0,1.12
USER-104538,TP-4538-2,2025-02-22 12:00:00,Referral,partner_referral,Desktop,Germany,2,4,0,,0.0,0.08
USER-104538,TP-4538-3,2025-02-22 22:00:00,Affiliate,content_partner,Desktop,Germany,3,4,0,,0.0,1.03
USER-104538,TP-4538-4,2025-02-24 18:00:00,Paid Social,retargeting_social,Desktop,Germany,4,4,0,,0.0,1.17
USER-104539,TP-4539-1,2025-03-16 09:00:00,Organic Search,seo_blog,Tablet,United Kingdom,1,4,0,,0.0,0.13
USER-104539,TP-4539-2,2025-03-21 14:00:00,Paid Social,retargeting_social,Tablet,United Kingdom,2,4,0,,0.0,0.83
USER-104539,TP-4539-3,2025-03-30 14:00:00,Organic Search,seo_category,Tablet,United Kingdom,3,4,0,,0.0,0.14
USER-104539,TP-4539-4,2025-03-30 10:00:00,Direct,direct_none,Tablet,United Kingdom,4,4,0,,0.0,0.03
USER-104540,TP-4540-1,2025-01-18 14:00:00,Organic Search,seo_product,Desktop,United States,1,3,0,,0.0,0.15
USER-104540,TP-4540-2,2025-01-22 14:00:00,Paid Social,retargeting_social,Desktop,United States,2,3,0,,0.0,0.77
USER-104540,TP-4540-3,2025-02-01 09:00:00,Email,newsletter,Desktop,United States,3,3,0,,0.0,0.03
USER-104541,TP-4541-1,2025-03-11 09:00:00,Paid Social,prospecting_social,Desktop,United Kingdom,1,4,0,,0.0,1.08
USER-104541,TP-4541-2,2025-03-11 19:00:00,Direct,direct_none,Desktop,United Kingdom,2,4,0,,0.0,0.02
USER-104541,TP-4541-3,2025-03-20 15:00:00,Display,display_retargeting,Desktop,United Kingdom,3,4,0,,0.0,0.46
USER-104541,TP-4541-4,2025-03-23 08:00:00,Email,loyalty_email,Desktop,United Kingdom,4,4,0,,0.0,0.05
USER-104542,TP-4542-1,2025-01-26 07:00:00,Paid Search,brand_search,Mobile,India,1,3,1,ORD-204542,70.95,1.48
USER-104542,TP-4542-2,2025-01-26 20:00:00,Paid Social,retargeting_social,Mobile,India,2,3,1,ORD-204542,70.95,1.25
USER-104542,TP-4542-3,2025-02-09 08:00:00,Paid Social,retargeting_social,Mobile,India,3,3,1,ORD-204542,70.95,0.81
USER-104543,TP-4543-1,2025-03-24 09:00:00,Paid Social,lookalike_social,Desktop,United Kingdom,1,3,0,,0.0,1.06
USER-104543,TP-4543-2,2025-03-25 12:00:00,Display,display_prospecting,Desktop,United Kingdom,2,3,0,,0.0,0.51
USER-104543,TP-4543-3,2025-04-02 19:00:00,Email,newsletter,Desktop,United Kingdom,3,3,0,,0.0,0.05
USER-104544,TP-4544-1,2025-01-28 13:00:00,Paid Search,brand_search,Mobile,United States,1,6,1,ORD-204544,26.38,1.64
USER-104544,TP-4544-2,2025-02-03 07:00:00,Email,loyalty_email,Mobile,United States,2,6,1,ORD-204544,26.38,0.03
USER-104544,TP-4544-3,2025-02-05 17:00:00,Paid Search,brand_search,Mobile,United States,3,6,1,ORD-204544,26.38,1.22
USER-104544,TP-4544-4,2025-02-05 08:00:00,Affiliate,content_partner,Mobile,United States,4,6,1,ORD-204544,26.38,1.34
USER-104544,TP-4544-5,2025-02-09 18:00:00,Paid Search,brand_search,Mobile,United States,5,6,1,ORD-204544,26.38,1.92
USER-104544,TP-4544-6,2025-02-11 20:00:00,Direct,direct_none,Mobile,United States,6,6,1,ORD-204544,26.38,0.02
USER-104545,TP-4545-1,2025-02-14 14:00:00,Organic Search,seo_blog,Mobile,United States,1,5,1,ORD-204545,38.62,0.13
USER-104545,TP-4545-2,2025-02-14 16:00:00,Email,basket_recovery,Mobile,United States,2,5,1,ORD-204545,38.62,0.03
USER-104545,TP-4545-3,2025-02-15 18:00:00,Display,display_prospecting,Mobile,United States,3,5,1,ORD-204545,38.62,0.74
USER-104545,TP-4545-4,2025-02-16 22:00:00,Paid Social,prospecting_social,Mobile,United States,4,5,1,ORD-204545,38.62,0.86
USER-104545,TP-4545-5,2025-02-16 18:00:00,Display,display_retargeting,Mobile,United States,5,5,1,ORD-204545,38.62,0.46
USER-104546,TP-4546-1,2025-02-18 07:00:00,Display,display_retargeting,Mobile,United States,1,3,0,,0.0,0.47
USER-104546,TP-4546-2,2025-02-21 15:00:00,Paid Search,brand_search,Mobile,United States,2,3,0,,0.0,1.59
USER-104546,TP-4546-3,2025-03-03 10:00:00,Paid Search,nonbrand_search,Mobile,United States,3,3,0,,0.0,1.92
USER-104547,TP-4547-1,2025-03-16 14:00:00,Email,newsletter,Mobile,United Kingdom,1,3,0,,0.0,0.04
USER-104547,TP-4547-2,2025-03-18 09:00:00,Email,basket_recovery,Mobile,United Kingdom,2,3,0,,0.0,0.04
USER-104547,TP-4547-3,2025-03-21 09:00:00,Direct,direct_none,Mobile,United Kingdom,3,3,0,,0.0,0.03
USER-104548,TP-4548-1,2025-01-08 22:00:00,Display,display_retargeting,Mobile,United Kingdom,1,6,0,,0.0,0.52
USER-104548,TP-4548-2,2025-01-14 11:00:00,Direct,direct_none,Mobile,United Kingdom,2,6,0,,0.0,0.02
USER-104548,TP-4548-3,2025-01-17 18:00:00,Direct,direct_none,Mobile,United Kingdom,3,6,0,,0.0,0.02
USER-104548,TP-4548-4,2025-01-21 15:00:00,Organic Search,seo_category,Mobile,United Kingdom,4,6,0,,0.0,0.12
USER-104548,TP-4548-5,2025-01-25 13:00:00,Organic Search,seo_blog,Mobile,United Kingdom,5,6,0,,0.0,0.15
USER-104548,TP-4548-6,2025-01-25 07:00:00,Direct,direct_none,Mobile,United Kingdom,6,6,0,,0.0,0.02
USER-104549,TP-4549-1,2025-03-21 21:00:00,Display,display_prospecting,Mobile,United Kingdom,1,1,1,ORD-204549,50.13,0.61
USER-104550,TP-4550-1,2025-02-01 09:00:00,Display,display_retargeting,Mobile,United States,1,4,0,,0.0,0.54
USER-104550,TP-4550-2,2025-02-07 14:00:00,Email,basket_recovery,Mobile,United States,2,4,0,,0.0,0.03
USER-104550,TP-4550-3,2025-02-14 09:00:00,Referral,partner_referral,Mobile,United States,3,4,0,,0.0,0.07
USER-104550,TP-4550-4,2025-02-16 22:00:00,Paid Social,prospecting_social,Mobile,United States,4,4,0,,0.0,0.87
USER-104551,TP-4551-1,2025-03-18 12:00:00,Display,display_prospecting,Mobile,United Kingdom,1,2,0,,0.0,0.64
USER-104551,TP-4551-2,2025-03-22 21:00:00,Display,display_retargeting,Mobile,United Kingdom,2,2,0,,0.0,0.7
USER-104552,TP-4552-1,2025-02-26 08:00:00,Email,basket_recovery,Mobile,United Kingdom,1,2,0,,0.0,0.04
USER-104552,TP-4552-2,2025-02-28 07:00:00,Direct,direct_none,Mobile,United Kingdom,2,2,0,,0.0,0.02
USER-104553,TP-4553-1,2025-01-17 20:00:00,Organic Search,seo_product,Desktop,Germany,1,4,1,ORD-204553,67.94,0.11
USER-104553,TP-4553-2,2025-01-20 20:00:00,Organic Search,seo_blog,Desktop,Germany,2,4,1,ORD-204553,67.94,0.16
USER-104553,TP-4553-3,2025-01-21 12:00:00,Organic Search,seo_category,Desktop,Germany,3,4,1,ORD-204553,67.94,0.1
USER-104553,TP-4553-4,2025-01-24 12:00:00,Paid Social,retargeting_social,Desktop,Germany,4,4,1,ORD-204553,67.94,0.99
USER-104554,TP-4554-1,2025-03-23 14:00:00,Display,display_prospecting,Mobile,United Kingdom,1,1,0,,0.0,0.71
USER-104555,TP-4555-1,2025-01-16 16:00:00,Email,newsletter,Desktop,Canada,1,2,0,,0.0,0.04
USER-104555,TP-4555-2,2025-01-25 14:00:00,Paid Search,nonbrand_search,Desktop,Canada,2,2,0,,0.0,1.47
USER-104556,TP-4556-1,2025-02-28 12:00:00,Paid Search,brand_search,Mobile,United Kingdom,1,1,0,,0.0,1.69
USER-104557,TP-4557-1,2025-02-25 07:00:00,Paid Search,brand_search,Mobile,Canada,1,6,1,ORD-204557,72.41,1.95
USER-104557,TP-4557-2,2025-03-01 19:00:00,Affiliate,content_partner,Mobile,Canada,2,6,1,ORD-204557,72.41,1.38
USER-104557,TP-4557-3,2025-03-06 13:00:00,Paid Social,lookalike_social,Mobile,Canada,3,6,1,ORD-204557,72.41,1.02
USER-104557,TP-4557-4,2025-03-13 10:00:00,Organic Search,seo_category,Mobile,Canada,4,6,1,ORD-204557,72.41,0.11
USER-104557,TP-4557-5,2025-03-13 18:00:00,Paid Social,retargeting_social,Mobile,Canada,5,6,1,ORD-204557,72.41,1.26
USER-104557,TP-4557-6,2025-03-15 16:00:00,Paid Social,retargeting_social,Mobile,Canada,6,6,1,ORD-204557,72.41,1.17
USER-104558,TP-4558-1,2025-03-18 12:00:00,Affiliate,voucher_partner,Mobile,India,1,4,0,,0.0,1.05
USER-104558,TP-4558-2,2025-03-25 22:00:00,Email,basket_recovery,Mobile,India,2,4,0,,0.0,0.05
USER-104558,TP-4558-3,2025-03-30 11:00:00,Affiliate,voucher_partner,Mobile,India,3,4,0,,0.0,1.22
USER-104558,TP-4558-4,2025-04-03 19:00:00,Organic Search,seo_category,Mobile,India,4,4,0,,0.0,0.11
USER-104559,TP-4559-1,2025-02-22 13:00:00,Direct,direct_none,Desktop,India,1,5,0,,0.0,0.02
USER-104559,TP-4559-2,2025-02-27 22:00:00,Paid Search,brand_search,Desktop,India,2,5,0,,0.0,1.87
USER-104559,TP-4559-3,2025-02-28 12:00:00,Paid Social,retargeting_social,Desktop,India,3,5,0,,0.0,0.75
USER-104559,TP-4559-4,2025-03-09 13:00:00,Paid Social,lookalike_social,Desktop,India,4,5,0,,0.0,0.9
USER-104559,TP-4559-5,2025-03-10 19:00:00,Display,display_prospecting,Desktop,India,5,5,0,,0.0,0.71
USER-104560,TP-4560-1,2025-02-10 11:00:00,Paid Search,shopping_ads,Tablet,United Kingdom,1,3,0,,0.0,1.25
USER-104560,TP-4560-2,2025-02-12 08:00:00,Organic Search,seo_product,Tablet,United Kingdom,2,3,0,,0.0,0.1
USER-104560,TP-4560-3,2025-02-22 09:00:00,Organic Search,seo_category,Tablet,United Kingdom,3,3,0,,0.0,0.16
USER-104561,TP-4561-1,2025-02-05 21:00:00,Display,display_retargeting,Desktop,United Kingdom,1,1,0,,0.0,0.55
USER-104562,TP-4562-1,2025-01-27 15:00:00,Paid Social,lookalike_social,Mobile,Canada,1,3,0,,0.0,0.98
USER-104562,TP-4562-2,2025-02-01 12:00:00,Affiliate,cashback_partner,Mobile,Canada,2,3,0,,0.0,1.13
USER-104562,TP-4562-3,2025-02-04 17:00:00,Email,newsletter,Mobile,Canada,3,3,0,,0.0,0.05
USER-104563,TP-4563-1,2025-01-31 22:00:00,Paid Search,brand_search,Mobile,United Kingdom,1,2,0,,0.0,1.78
USER-104563,TP-4563-2,2025-02-04 13:00:00,Email,loyalty_email,Mobile,United Kingdom,2,2,0,,0.0,0.05
USER-104564,TP-4564-1,2025-01-15 11:00:00,Organic Search,seo_category,Desktop,United Kingdom,1,5,0,,0.0,0.14
USER-104564,TP-4564-2,2025-01-18 07:00:00,Organic Search,seo_product,Desktop,United Kingdom,2,5,0,,0.0,0.13
USER-104564,TP-4564-3,2025-01-24 17:00:00,Direct,direct_none,Desktop,United Kingdom,3,5,0,,0.0,0.02
USER-104564,TP-4564-4,2025-01-27 16:00:00,Paid Search,brand_search,Desktop,United Kingdom,4,5,0,,0.0,1.42
USER-104564,TP-4564-5,2025-01-31 22:00:00,Paid Search,nonbrand_search,Desktop,United Kingdom,5,5,0,,0.0,1.9
USER-104565,TP-4565-1,2025-02-18 22:00:00,Affiliate,voucher_partner,Tablet,Canada,1,2,0,,0.0,0.86
USER-104565,TP-4565-2,2025-02-25 12:00:00,Paid Search,nonbrand_search,Tablet,Canada,2,2,0,,0.0,1.39
USER-104566,TP-4566-1,2025-03-22 20:00:00,Affiliate,content_partner,Mobile,Canada,1,2,0,,0.0,1.07
USER-104566,TP-4566-2,2025-03-26 08:00:00,Paid Search,nonbrand_search,Mobile,Canada,2,2,0,,0.0,1.55
USER-104567,TP-4567-1,2025-03-14 12:00:00,Paid Search,nonbrand_search,Mobile,United Kingdom,1,6,0,,0.0,1.61
USER-104567,TP-4567-2,2025-03-15 07:00:00,Referral,blog_referral,Mobile,United Kingdom,2,6,0,,0.0,0.08
USER-104567,TP-4567-3,2025-03-16 10:00:00,Display,display_retargeting,Mobile,United Kingdom,3,6,0,,0.0,0.57
USER-104567,TP-4567-4,2025-03-18 13:00:00,Display,display_retargeting,Mobile,United Kingdom,4,6,0,,0.0,0.5
USER-104567,TP-4567-5,2025-03-18 20:00:00,Affiliate,cashback_partner,Mobile,United Kingdom,5,6,0,,0.0,1.45
USER-104567,TP-4567-6,2025-03-19 19:00:00,Organic Search,seo_product,Mobile,United Kingdom,6,6,0,,0.0,0.12
USER-104568,TP-4568-1,2025-01-09 21:00:00,Display,display_prospecting,Desktop,United Kingdom,1,2,0,,0.0,0.45
USER-104568,TP-4568-2,2025-01-19 11:00:00,Paid Social,retargeting_social,Desktop,United Kingdom,2,2,0,,0.0,0.82
USER-104569,TP-4569-1,2025-01-14 13:00:00,Organic Search,seo_category,Mobile,United Kingdom,1,4,0,,0.0,0.1
USER-104569,TP-4569-2,2025-01-15 08:00:00,Organic Search,seo_category,Mobile,United Kingdom,2,4,0,,0.0,0.14
USER-104569,TP-4569-3,2025-01-19 14:00:00,Paid Search,shopping_ads,Mobile,United Kingdom,3,4,0,,0.0,1.65
USER-104569,TP-4569-4,2025-01-21 08:00:00,Direct,direct_none,Mobile,United Kingdom,4,4,0,,0.0,0.02
USER-104570,TP-4570-1,2025-03-27 14:00:00,Organic Search,seo_blog,Mobile,United Kingdom,1,2,1,ORD-204570,120.84,0.1
USER-104570,TP-4570-2,2025-04-03 15:00:00,Direct,direct_none,Mobile,United Kingdom,2,2,1,ORD-204570,120.84,0.03
USER-104571,TP-4571-1,2025-01-02 16:00:00,Organic Search,seo_blog,Mobile,United Kingdom,1,1,0,,0.0,0.12
USER-104572,TP-4572-1,2025-02-11 10:00:00,Display,display_prospecting,Mobile,United Kingdom,1,4,0,,0.0,0.68
USER-104572,TP-4572-2,2025-02-17 10:00:00,Email,loyalty_email,Mobile,United Kingdom,2,4,0,,0.0,0.04
USER-104572,TP-4572-3,2025-02-21 17:00:00,Direct,direct_none,Mobile,United Kingdom,3,4,0,,0.0,0.02
USER-104572,TP-4572-4,2025-02-27 16:00:00,Direct,direct_none,Mobile,United Kingdom,4,4,0,,0.0,0.02
USER-104573,TP-4573-1,2025-03-16 21:00:00,Paid Social,prospecting_social,Desktop,France,1,7,0,,0.0,1.05
USER-104573,TP-4573-2,2025-03-17 12:00:00,Direct,direct_none,Desktop,France,2,7,0,,0.0,0.02
USER-104573,TP-4573-3,2025-03-18 12:00:00,Affiliate,cashback_partner,Desktop,France,3,7,0,,0.0,1.32
USER-104573,TP-4573-4,2025-03-20 11:00:00,Direct,direct_none,Desktop,France,4,7,0,,0.0,0.02
USER-104573,TP-4573-5,2025-03-23 19:00:00,Paid Social,retargeting_social,Desktop,France,5,7,0,,0.0,1.28
USER-104573,TP-4573-6,2025-03-24 11:00:00,Email,loyalty_email,Desktop,France,6,7,0,,0.0,0.03
USER-104573,TP-4573-7,2025-03-25 16:00:00,Email,basket_recovery,Desktop,France,7,7,0,,0.0,0.04
USER-104574,TP-4574-1,2025-03-15 09:00:00,Paid Search,brand_search,Desktop,United Kingdom,1,1,0,,0.0,1.18
USER-104575,TP-4575-1,2025-01-08 09:00:00,Display,display_retargeting,Mobile,United Kingdom,1,4,1,ORD-204575,76.9,0.6
USER-104575,TP-4575-2,2025-01-19 12:00:00,Affiliate,content_partner,Mobile,United Kingdom,2,4,1,ORD-204575,76.9,0.96
USER-104575,TP-4575-3,2025-01-23 09:00:00,Organic Search,seo_product,Mobile,United Kingdom,3,4,1,ORD-204575,76.9,0.11
USER-104575,TP-4575-4,2025-01-27 11:00:00,Email,basket_recovery,Mobile,United Kingdom,4,4,1,ORD-204575,76.9,0.05
USER-104576,TP-4576-1,2025-01-09 22:00:00,Affiliate,content_partner,Mobile,United Kingdom,1,5,0,,0.0,1.06
USER-104576,TP-4576-2,2025-01-14 07:00:00,Paid Social,retargeting_social,Mobile,United Kingdom,2,5,0,,0.0,1.21
USER-104576,TP-4576-3,2025-01-16 19:00:00,Paid Search,shopping_ads,Mobile,United Kingdom,3,5,0,,0.0,1.35
USER-104576,TP-4576-4,2025-01-25 20:00:00,Paid Search,shopping_ads,Mobile,United Kingdom,4,5,0,,0.0,1.19
USER-104576,TP-4576-5,2025-01-25 09:00:00,Paid Social,lookalike_social,Mobile,United Kingdom,5,5,0,,0.0,1.19
USER-104577,TP-4577-1,2025-02-12 12:00:00,Direct,direct_none,Desktop,United Kingdom,1,3,0,,0.0,0.02
USER-104577,TP-4577-2,2025-02-12 15:00:00,Paid Search,brand_search,Desktop,United Kingdom,2,3,0,,0.0,1.46
USER-104577,TP-4577-3,2025-02-13 15:00:00,Paid Search,nonbrand_search,Desktop,United Kingdom,3,3,0,,0.0,1.64
USER-104578,TP-4578-1,2025-02-27 11:00:00,Display,display_prospecting,Mobile,United States,1,3,0,,0.0,0.55
